"TIME","Out"
0.01600799377,-0.140887
0.01647539143,-0.192041
0.01697374275,-0.195055
0.01753129441,-0.158492
0.01814309873,-0.097902
0.01869575385,-0.043119
0.01923894174,-0.000325363
0.01977398064,0.0266365
0.02030066796,0.0386101
0.02082907939,0.0390147
0.02144124224,0.0305746
0.02203441419,0.0185982
0.02259755016,0.00753206
0.02314165972,-0.00076086
0.02368577837,-0.00587562
0.02419829227,-0.00789036
0.0247373731,-0.00773133
0.025,-0.00700198
0.0250001,-0.00699628
0.02500041098,-0.0070016
0.02500068816,-0.00699948
0.02500094508,-0.00699837
0.02500112293,-0.00700292
0.02500127823,-0.00699751
0.02500137052,-0.00699603
0.02500163254,-0.00699615
0.02501372861,-0.00695219
0.02502593056,-0.00690721
0.02505033448,-0.00681327
0.0250991423,-0.00658345
0.02514997394,-0.00622168
0.02522854721,-0.00515228
0.02532331072,-0.00244017
0.02542609143,0.00315265
0.02554195866,0.0139566
0.02570098367,0.038518
0.02595385048,0.103277
0.02626128928,0.220743
0.02665731452,0.413214
0.0271992455,0.691524
0.0278014159,0.951721
0.02837916902,1.1163
0.02892398272,1.19
0.02941577759,1.19933
0.02995812848,1.1679
0.03051447389,1.1136
0.0310737972,1.05605
0.03162351078,1.00911
0.03213755583,0.979169
0.03270108694,0.962634
0.03322750785,0.960048
0.03381922977,0.966831
0.0343717556,0.977704
0.03492359974,0.989075
0.03546704719,0.998336
0.03597986696,1.00427
0.03654253318,1.00751
0.03709104626,1.00796
0.03750227872,1.00703
0.03755152265,1.00684
0.03764954512,1.00627
0.03772757076,1.00522
0.03783209682,1.00213
0.03804114895,0.985693
0.03830426436,0.938464
0.03860214712,0.846099
0.03895473086,0.692495
0.03938960467,0.46944
0.0399087279,0.21041
0.04048194812,-0.0134601
0.04101043998,-0.141313
0.04147830936,-0.192208
0.04197605319,-0.194975
0.04253457233,-0.158203
0.04314539612,-0.0976554
0.04369839352,-0.0428719
0.04424180085,-0.000136508
0.04477736391,0.0267591
0.04530336758,0.0386393
0.04583159795,0.0389947
0.04644425115,0.0305179
0.04703683921,0.0185459
0.04760005915,0.0074858
0.04814447555,-0.000796515
0.04868906159,-0.00589717
0.04920090336,-0.00789476
0.04973982901,-0.00772643
0.05,-0.00700181
0.0500001,-0.0069961
0.05000041098,-0.00700142
0.05000068817,-0.0069993
0.05000094508,-0.0069982
0.05000112293,-0.00700274
0.05000127822,-0.00699733
0.05000137052,-0.00699586
0.05000163253,-0.00699597
0.05001372851,-0.00695201
0.05002593037,-0.00690703
0.05005033409,-0.00681309
0.05009914152,-0.00658327
0.05014997342,-0.00622149
0.05022854622,-0.00515211
0.05032330825,-0.00244008
0.0504260883,0.00315262
0.05054195429,0.0139562
0.0507009779,0.0385171
0.05095384093,0.103274
0.0512612794,0.220739
0.05165729981,0.413206
0.05219922512,0.691514
0.05280139846,0.951715
0.05337915001,1.1163
0.0539239676,1.19
0.05441576321,1.19933
0.05495811127,1.16791
0.05551447297,1.1136
0.05607380527,1.05605
0.05662352154,1.00911
0.05713756484,0.979168
0.05770109545,0.962633
0.05822751486,0.960048
0.05881923765,0.966831
0.05937175954,0.977704
0.0599236016,0.989075
0.06046704843,0.998336
0.06097986859,1.00427
0.06154253487,1.00751
0.06209104821,1.00796
0.06250227872,1.00703
0.06255152265,1.00684
0.0626495451,1.00627
0.06272757074,1.00522
0.06283209677,1.00213
0.06304114884,0.985693
0.0633042642,0.938464
0.06360214696,0.846099
0.06395473065,0.692495
0.06438960443,0.46944
0.06490872767,0.21041
0.06548194793,-0.0134601
0.06601043975,-0.141313
0.06647830909,-0.192208
0.06697605298,-0.194975
0.06753457203,-0.158203
0.06814539591,-0.0976555
0.06869839328,-0.0428719
0.06924180059,-0.000136525
0.0697773636,0.0267591
0.07030336733,0.0386393
0.07083159772,0.0389947
0.07144425087,0.0305179
0.07203683898,0.0185459
0.07260005892,0.0074858
0.07314447529,-0.000796512
0.07368906128,-0.00589717
0.07420090312,-0.00789476
0.07473982878,-0.00772643
0.075,-0.00700181
0.0750001,-0.0069961
0.07500041098,-0.00700142
0.07500068817,-0.0069993
0.07500094508,-0.0069982
0.07500112293,-0.00700274
0.07500127822,-0.00699733
0.07500137052,-0.00699586
0.07500163253,-0.00699597
0.07501372851,-0.00695201
0.07502593037,-0.00690703
0.07505033409,-0.00681309
0.07509914152,-0.00658327
0.07514997342,-0.00622149
0.07522854622,-0.00515211
0.07532330826,-0.00244008
0.0754260883,0.00315262
0.07554195429,0.0139562
0.0757009779,0.0385171
0.07595384094,0.103274
0.0762612794,0.220739
0.07665729982,0.413206
0.07719922513,0.691514
0.07780139847,0.951715
0.07837915002,1.1163
0.07892396761,1.19
0.07941576322,1.19933
0.07995811128,1.16791
0.08051447297,1.1136
0.08107380526,1.05605
0.08162352153,1.00911
0.08213756483,0.979168
0.08270109545,0.962633
0.08322751485,0.960048
0.08381923765,0.966831
0.08437175954,0.977704
0.0849236016,0.989075
0.08546704843,0.998336
0.08597986859,1.00427
0.08654253487,1.00751
0.08709104821,1.00796
0.08750227872,1.00703
0.08755152265,1.00684
0.0876495451,1.00627
0.08772757074,1.00522
0.08783209677,1.00213
0.08804114884,0.985693
0.0883042642,0.938464
0.08860214696,0.846099
0.08895473065,0.692495
0.08938960443,0.46944
0.08990872767,0.21041
0.09048194793,-0.0134601
0.09101043975,-0.141313
0.09147830909,-0.192208
0.09197605298,-0.194975
0.09253457203,-0.158203
0.09314539591,-0.0976555
0.09369839327,-0.0428719
0.09424180058,-0.000136525
0.0947773636,0.0267591
0.09530336733,0.0386393
0.09583159771,0.0389947
0.09644425087,0.0305179
0.09703683898,0.0185459
0.09760005892,0.0074858
0.09814447528,-0.000796512
0.09868906128,-0.00589717
0.09920090311,-0.00789476
0.09973982878,-0.00772643
0.1,-0.00700181
