"TIME","Out"
0.06656181526,-0.223378
0.06678267076,-0.269676
0.06700645696,-0.295695
0.06723009553,-0.303655
0.06745554242,-0.296658
0.0676804081,-0.277905
0.06790562876,-0.250476
0.06812976956,-0.217466
0.06835337258,-0.181407
0.06857545072,-0.144656
0.06880481148,-0.107615
0.0690739566,-0.0673922
0.06940198562,-0.0253434
0.06983163886,0.0160185
0.07042398761,0.0480599
0.07097208245,0.0561441
0.07157492319,0.0489167
0.07219235484,0.0327823
0.07275957245,0.0164121
0.07327997346,0.00361072
0.07380153336,-0.00534942
0.07435905648,-0.0103188
0.07490617236,-0.011299
0.07500126003,-0.0111063
0.07501047252,-0.0110821
0.07503900154,-0.0110026
0.07507704022,-0.0108848
0.07514164085,-0.010636
0.0752114084,-0.0102331
0.07529377169,-0.00938906
0.0753933784,-0.0073374
0.07550420027,-0.00277185
0.07562628743,0.00658834
0.07576175954,0.024509
0.07594337649,0.0651035
0.07620210017,0.162428
0.07660536555,0.406469
0.07700611688,0.735034
0.07758790194,1.26473
0.07817005423,1.74603
0.07871902771,2.08381
0.07924930496,2.27696
0.07977916882,2.3481
0.08028234524,2.32937
0.0809085021,2.24074
0.08148500226,2.1369
0.08204558487,2.04483
0.08257303735,1.98073
0.08309513662,1.94339
0.08361653742,1.92986
0.08414750754,1.9343
0.08482650296,1.95418
0.08544430326,1.97634
0.08601713489,1.99432
0.08653488887,2.00586
0.08711118742,2.0127
0.08750704,2.01407
0.08763094385,2.01396
0.08773173689,2.01355
0.08780261329,2.01288
0.08789477505,2.01108
0.08802503373,2.0054
0.08822446298,1.9846
0.08846695768,1.93038
0.08870489916,1.83898
0.08892242839,1.71973
0.08912405739,1.57998
0.08931943375,1.42157
0.08952934725,1.23286
0.08972635794,1.04528
0.08994241252,0.836632
0.09018581991,0.608443
0.09042142046,0.403233
0.09066246377,0.216286
0.09089057967,0.0649588
0.09111842423,-0.059217
0.09133920592,-0.153455
0.09156181526,-0.223378
0.09178267076,-0.269676
0.09200645696,-0.295695
0.09223009553,-0.303655
0.09245554242,-0.296658
0.0926804081,-0.277905
0.09290562876,-0.250476
0.09312976956,-0.217466
0.09335337258,-0.181407
0.09357545072,-0.144656
0.09380481148,-0.107615
0.09407395661,-0.0673922
0.09440198562,-0.0253434
0.09483163886,0.0160185
0.09542398761,0.0480599
0.09597208245,0.0561441
0.09657492319,0.0489167
0.09719235484,0.0327823
0.09775957245,0.0164121
0.09827997346,0.00361072
0.09880153336,-0.00534942
0.09935905648,-0.0103188
0.09990617237,-0.011299
0.1,-0.0111095
