X,CH2,
Second,Volt,
1.04e-03,1.71e+00
1.05e-03,1.73e+00
1.06e-03,1.71e+00
1.07e-03,1.74e+00
1.08e-03,1.74e+00
1.09e-03,1.74e+00
1.10e-03,1.74e+00
1.11e-03,1.75e+00
1.12e-03,1.75e+00
1.13e-03,1.75e+00
1.14e-03,1.75e+00
1.15e-03,1.78e+00
1.16e-03,1.78e+00
1.17e-03,1.78e+00
1.18e-03,1.78e+00
1.19e-03,1.79e+00
1.20e-03,1.79e+00
1.21e-03,1.79e+00
1.22e-03,1.79e+00
1.23e-03,1.79e+00
1.24e-03,1.79e+00
1.25e-03,1.82e+00
1.26e-03,1.79e+00
1.27e-03,1.82e+00
1.28e-03,1.82e+00
1.29e-03,1.81e+00
1.30e-03,1.84e+00
1.31e-03,1.82e+00
1.32e-03,1.84e+00
1.33e-03,1.84e+00
1.34e-03,1.84e+00
1.35e-03,1.84e+00
1.36e-03,1.84e+00
1.37e-03,1.85e+00
1.38e-03,1.85e+00
1.39e-03,1.84e+00
1.40e-03,1.85e+00
1.41e-03,1.86e+00
1.42e-03,1.86e+00
1.43e-03,1.86e+00
1.44e-03,1.86e+00
1.45e-03,1.88e+00
1.46e-03,1.86e+00
1.47e-03,1.88e+00
1.48e-03,1.89e+00
1.49e-03,1.86e+00
1.50e-03,1.89e+00
1.51e-03,1.89e+00
1.52e-03,1.89e+00
1.53e-03,1.89e+00
1.54e-03,1.89e+00
1.55e-03,1.89e+00
1.56e-03,1.89e+00
1.57e-03,1.89e+00
1.58e-03,1.89e+00
1.59e-03,1.90e+00
1.60e-03,1.89e+00
1.61e-03,1.90e+00
1.62e-03,1.90e+00
1.63e-03,1.89e+00
1.64e-03,1.90e+00
1.65e-03,1.92e+00
1.66e-03,1.90e+00
1.67e-03,1.92e+00
1.68e-03,1.90e+00
1.69e-03,1.92e+00
1.70e-03,1.93e+00
1.71e-03,1.92e+00
1.72e-03,1.90e+00
1.73e-03,1.93e+00
1.74e-03,1.92e+00
1.75e-03,1.93e+00
1.76e-03,1.93e+00
1.77e-03,1.92e+00
1.78e-03,1.93e+00
1.79e-03,1.93e+00
1.80e-03,1.93e+00
1.81e-03,1.93e+00
1.82e-03,1.93e+00
1.83e-03,1.93e+00
1.84e-03,1.93e+00
1.85e-03,1.93e+00
1.86e-03,1.93e+00
1.87e-03,1.93e+00
1.88e-03,1.93e+00
1.89e-03,1.95e+00
1.90e-03,1.95e+00
1.91e-03,1.95e+00
1.92e-03,1.95e+00
1.93e-03,1.93e+00
1.94e-03,1.93e+00
1.95e-03,1.96e+00
1.96e-03,1.95e+00
1.97e-03,1.95e+00
1.98e-03,1.95e+00
1.99e-03,1.95e+00
2.00e-03,1.96e+00
2.01e-03,1.95e+00
2.02e-03,1.97e+00
2.03e-03,1.95e+00
2.04e-03,1.96e+00
2.05e-03,1.95e+00
2.06e-03,1.96e+00
2.07e-03,1.97e+00
2.08e-03,1.96e+00
2.09e-03,1.97e+00
2.10e-03,1.97e+00
2.11e-03,1.96e+00
2.12e-03,1.97e+00
2.13e-03,1.96e+00
2.14e-03,1.97e+00
2.15e-03,1.96e+00
2.16e-03,1.97e+00
2.17e-03,1.99e+00
2.18e-03,1.97e+00
2.19e-03,1.97e+00
2.20e-03,1.97e+00
2.21e-03,1.97e+00
2.22e-03,1.97e+00
2.23e-03,1.99e+00
2.24e-03,1.97e+00
2.25e-03,1.97e+00
2.26e-03,1.97e+00
2.27e-03,1.99e+00
2.28e-03,1.99e+00
2.29e-03,1.97e+00
2.30e-03,1.99e+00
2.31e-03,1.97e+00
2.32e-03,1.97e+00
2.33e-03,1.99e+00
2.34e-03,1.99e+00
2.35e-03,1.99e+00
2.36e-03,1.97e+00
2.37e-03,1.99e+00
2.38e-03,1.99e+00
2.39e-03,1.97e+00
2.40e-03,1.99e+00
2.41e-03,1.99e+00
2.42e-03,1.99e+00
2.43e-03,1.99e+00
2.44e-03,1.99e+00
2.45e-03,1.97e+00
2.46e-03,1.99e+00
2.47e-03,1.99e+00
2.48e-03,1.99e+00
2.49e-03,1.99e+00
2.50e-03,1.99e+00
2.51e-03,1.99e+00
2.52e-03,1.99e+00
2.53e-03,1.99e+00
2.54e-03,1.99e+00
2.55e-03,1.99e+00
2.56e-03,1.99e+00
2.57e-03,1.99e+00
2.58e-03,1.99e+00
2.59e-03,1.99e+00
2.60e-03,1.99e+00
2.61e-03,1.99e+00
2.62e-03,1.99e+00
2.63e-03,1.99e+00
2.64e-03,1.99e+00
2.65e-03,1.99e+00
2.66e-03,1.99e+00
2.67e-03,1.99e+00
2.68e-03,1.99e+00
2.69e-03,1.99e+00
2.70e-03,1.99e+00
2.71e-03,1.99e+00
2.72e-03,1.99e+00
2.73e-03,2.00e+00
2.74e-03,1.99e+00
2.75e-03,1.99e+00
2.76e-03,1.99e+00
2.77e-03,1.99e+00
2.78e-03,1.99e+00
2.79e-03,1.99e+00
2.80e-03,1.99e+00
2.81e-03,1.99e+00
2.82e-03,1.99e+00
2.83e-03,2.00e+00
2.84e-03,1.99e+00
2.85e-03,2.00e+00
2.86e-03,1.99e+00
2.87e-03,2.00e+00
2.88e-03,2.00e+00
2.89e-03,1.99e+00
2.90e-03,1.99e+00
2.91e-03,2.00e+00
2.92e-03,2.00e+00
2.93e-03,1.99e+00
2.94e-03,1.99e+00
2.95e-03,1.99e+00
2.96e-03,1.99e+00
2.97e-03,2.00e+00
2.98e-03,2.00e+00
2.99e-03,2.00e+00
3.00e-03,1.99e+00
3.01e-03,2.00e+00
3.02e-03,1.99e+00
3.03e-03,2.00e+00
3.04e-03,1.99e+00
3.05e-03,2.01e+00
3.06e-03,1.99e+00
3.07e-03,2.00e+00
3.08e-03,1.99e+00
3.09e-03,2.00e+00
3.10e-03,1.99e+00
3.11e-03,2.00e+00
3.12e-03,2.00e+00
3.13e-03,1.99e+00
3.14e-03,1.99e+00
3.15e-03,2.00e+00
3.16e-03,2.00e+00
3.17e-03,1.99e+00
3.18e-03,2.00e+00
3.19e-03,2.00e+00
3.20e-03,2.00e+00
3.21e-03,2.00e+00
3.22e-03,2.00e+00
3.23e-03,2.00e+00
3.24e-03,1.99e+00
3.25e-03,2.01e+00
3.26e-03,2.00e+00
3.27e-03,1.99e+00
3.28e-03,2.00e+00
3.29e-03,1.99e+00
3.30e-03,2.00e+00
3.31e-03,2.00e+00
3.32e-03,2.01e+00
3.33e-03,1.99e+00
3.34e-03,2.00e+00
3.35e-03,2.01e+00
3.36e-03,2.01e+00
3.37e-03,2.00e+00
3.38e-03,2.01e+00
3.39e-03,2.00e+00
3.40e-03,2.00e+00
3.41e-03,1.99e+00
3.42e-03,2.01e+00
3.43e-03,1.99e+00
3.44e-03,2.01e+00
3.45e-03,2.00e+00
3.46e-03,2.00e+00
3.47e-03,1.99e+00
3.48e-03,1.99e+00
3.49e-03,2.01e+00
3.50e-03,2.01e+00
3.51e-03,1.99e+00
3.52e-03,2.00e+00
3.53e-03,2.01e+00
3.54e-03,1.99e+00
3.55e-03,2.01e+00
3.56e-03,2.00e+00
3.57e-03,2.00e+00
3.58e-03,2.00e+00
3.59e-03,2.01e+00
3.60e-03,1.99e+00
3.61e-03,2.01e+00
3.62e-03,2.00e+00
3.63e-03,2.01e+00
3.64e-03,2.00e+00
3.65e-03,2.00e+00
3.66e-03,2.00e+00
3.67e-03,2.00e+00
3.68e-03,1.99e+00
3.69e-03,2.01e+00
3.70e-03,2.00e+00
3.71e-03,2.01e+00
3.72e-03,2.00e+00
3.73e-03,2.01e+00
3.74e-03,2.01e+00
3.75e-03,2.00e+00
3.76e-03,2.01e+00
3.77e-03,2.00e+00
3.78e-03,2.00e+00
3.79e-03,2.01e+00
3.80e-03,2.00e+00
3.81e-03,2.01e+00
3.82e-03,2.00e+00
3.83e-03,1.99e+00
3.84e-03,2.00e+00
3.85e-03,2.01e+00
3.86e-03,2.00e+00
3.87e-03,2.01e+00
3.88e-03,2.01e+00
3.89e-03,2.00e+00
3.90e-03,2.01e+00
3.91e-03,2.00e+00
3.92e-03,2.00e+00
3.93e-03,2.01e+00
3.94e-03,2.01e+00
3.95e-03,2.00e+00
3.96e-03,2.00e+00
3.97e-03,1.99e+00
3.98e-03,2.00e+00
3.99e-03,2.01e+00
4.00e-03,2.00e+00
4.01e-03,2.01e+00
4.02e-03,2.01e+00
4.03e-03,2.00e+00
4.04e-03,2.00e+00
4.05e-03,2.01e+00
4.06e-03,2.01e+00
4.07e-03,2.00e+00
4.08e-03,2.01e+00
4.09e-03,2.00e+00
4.10e-03,2.00e+00
4.11e-03,2.01e+00
4.12e-03,2.01e+00
4.13e-03,1.99e+00
4.14e-03,2.00e+00
4.15e-03,2.01e+00
4.16e-03,2.00e+00
4.17e-03,2.00e+00
4.18e-03,2.00e+00
4.19e-03,2.00e+00
4.20e-03,2.01e+00
4.21e-03,2.00e+00
4.22e-03,2.00e+00
4.23e-03,2.01e+00
4.24e-03,2.00e+00
4.25e-03,1.99e+00
4.26e-03,2.01e+00
4.27e-03,2.00e+00
4.28e-03,2.00e+00
4.29e-03,2.00e+00
4.30e-03,2.00e+00
4.31e-03,2.01e+00
4.32e-03,2.00e+00
4.33e-03,2.01e+00
4.34e-03,2.00e+00
4.35e-03,2.01e+00
4.36e-03,2.00e+00
4.37e-03,2.01e+00
4.38e-03,2.01e+00
4.39e-03,2.00e+00
4.40e-03,2.00e+00
4.41e-03,2.01e+00
4.42e-03,2.00e+00
4.43e-03,2.01e+00
4.44e-03,2.01e+00
4.45e-03,2.00e+00
4.46e-03,2.01e+00
4.47e-03,2.00e+00
4.48e-03,2.00e+00
4.49e-03,2.01e+00
4.50e-03,2.00e+00
4.51e-03,2.01e+00
4.52e-03,2.00e+00
4.53e-03,2.01e+00
4.54e-03,2.01e+00
4.55e-03,2.00e+00
4.56e-03,2.01e+00
4.57e-03,2.00e+00
4.58e-03,2.00e+00
4.59e-03,2.00e+00
4.60e-03,1.99e+00
4.61e-03,2.01e+00
4.62e-03,2.00e+00
4.63e-03,2.01e+00
4.64e-03,2.01e+00
4.65e-03,2.00e+00
4.66e-03,2.00e+00
4.67e-03,2.00e+00
4.68e-03,2.00e+00
4.69e-03,2.01e+00
4.70e-03,2.00e+00
4.71e-03,2.00e+00
4.72e-03,2.01e+00
4.73e-03,2.00e+00
4.74e-03,1.99e+00
4.75e-03,2.01e+00
4.76e-03,2.00e+00
4.77e-03,2.01e+00
4.78e-03,2.01e+00
4.79e-03,2.00e+00
4.80e-03,2.00e+00
4.81e-03,2.01e+00
4.82e-03,2.01e+00
4.83e-03,2.00e+00
4.84e-03,2.00e+00
4.85e-03,1.99e+00
4.86e-03,2.00e+00
4.87e-03,2.01e+00
4.88e-03,2.01e+00
4.89e-03,2.00e+00
4.90e-03,2.01e+00
4.91e-03,2.00e+00
